gen WORST
0 33.0 
1 42.0 
2 49.0 
3 54.0 
4 87.0 
5 65.0 
6 13.0 
7 23.0 
8 14.0 
9 25.0 
10 23.0 
11 45.0 
12 24.0 
13 28.0 
14 21.0 
15 21.0 
16 11.0 
17 41.0 
18 43.0 
19 28.0 
20 36.0 
21 42.0 
22 30.0 
23 25.0 
24 25.0 
25 47.0 
26 16.0 
27 29.0 
28 27.0 
29 24.0 
30 87.0 
31 13.0 
32 87.0 
33 30.0 
34 30.0 
35 9.0 
36 32.0 
37 22.0 
38 15.0 
39 45.0 
40 22.0 
41 25.0 
42 87.0 
43 52.0 
44 35.0 
45 22.0 
46 29.0 
47 23.0 
48 39.0 
49 23.0 
