gen AVG
0 42.7 
1 55.4 
2 62.1 
3 49.5 
4 58.5 
5 54.6 
6 57.7 
7 65.6 
8 66.1 
9 70.5 
10 57.4 
11 59.4 
12 65.7 
13 73.9 
14 69.9 
15 71.5 
16 80.0 
17 61.5 
18 61.7 
19 71.3 
20 61.7 
21 75.5 
22 77.9 
23 72.3 
24 85.0 
25 72.7 
26 72.6 
27 65.4 
28 68.1 
29 74.4 
30 62.5 
31 76.5 
32 69.8 
33 71.5 
34 80.5 
35 80.5 
36 68.9 
37 79.2 
38 69.0 
39 70.8 
40 76.8 
41 74.8 
42 68.2 
43 77.4 
44 71.1 
45 82.0 
46 73.2 
47 77.7 
48 85.0 
49 68.2 
