gen WORST
0 39.0 
1 10.0 
2 29.0 
3 6.0 
4 43.0 
5 14.0 
6 69.0 
7 16.0 
8 109.0 
9 24.0 
10 24.0 
11 24.0 
12 21.0 
13 14.0 
14 32.0 
15 31.0 
16 13.0 
17 15.0 
18 28.0 
19 4.0 
20 55.0 
21 33.0 
22 13.0 
23 49.0 
24 20.0 
25 36.0 
26 29.0 
27 12.0 
28 11.0 
29 16.0 
30 47.0 
31 17.0 
32 19.0 
33 109.0 
34 109.0 
35 19.0 
36 46.0 
37 20.0 
38 9.0 
39 41.0 
40 21.0 
41 23.0 
42 28.0 
43 22.0 
44 58.0 
45 9.0 
46 9.0 
47 47.0 
48 15.0 
49 18.0 
