gen WORST
0 40.0 
1 40.0 
2 23.0 
3 23.0 
4 54.0 
5 17.0 
6 58.0 
7 55.0 
8 48.0 
9 25.0 
10 48.0 
11 68.0 
12 37.0 
13 53.0 
14 105.0 
15 36.0 
16 60.0 
17 16.0 
18 34.0 
19 29.0 
20 59.0 
21 105.0 
22 40.0 
23 25.0 
24 63.0 
25 17.0 
26 55.0 
27 18.0 
28 95.0 
29 34.0 
30 36.0 
31 26.0 
32 51.0 
33 51.0 
34 40.0 
35 92.0 
36 72.0 
37 92.0 
38 22.0 
39 48.0 
40 26.0 
41 89.0 
42 28.0 
43 30.0 
44 25.0 
45 56.0 
46 56.0 
47 63.0 
48 24.0 
49 20.0 
