gen AVG
0 69.6 
1 71.3 
2 75.9 
3 76.9 
4 87.0 
5 76.1 
6 72.7 
7 72.2 
8 62.2 
9 68.6 
10 73.8 
11 76.6 
12 62.3 
13 68.6 
14 67.9 
15 68.6 
16 72.5 
17 72.9 
18 80.9 
19 78.1 
20 73.2 
21 78.0 
22 79.6 
23 79.1 
24 71.1 
25 83.0 
26 73.9 
27 72.2 
28 69.3 
29 64.4 
30 87.0 
31 66.0 
32 78.3 
33 79.7 
34 69.9 
35 69.8 
36 69.3 
37 65.9 
38 70.8 
39 70.2 
40 72.0 
41 63.4 
42 87.0 
43 83.5 
44 73.1 
45 80.5 
46 81.2 
47 80.6 
48 82.2 
49 75.3 
