gen WORST
0 26.0 
1 38.0 
2 38.0 
3 38.0 
4 75.0 
5 13.0 
6 37.0 
7 37.0 
8 33.0 
9 30.0 
10 22.0 
11 22.0 
12 48.0 
13 35.0 
14 35.0 
15 32.0 
16 15.0 
17 27.0 
18 94.0 
19 18.0 
20 74.0 
21 46.0 
22 94.0 
23 45.0 
24 45.0 
25 44.0 
26 16.0 
27 12.0 
28 63.0 
29 26.0 
30 58.0 
31 24.0 
32 94.0 
33 26.0 
34 29.0 
35 35.0 
36 10.0 
37 58.0 
38 54.0 
39 16.0 
40 38.0 
41 50.0 
42 50.0 
43 53.0 
44 33.0 
45 33.0 
46 20.0 
47 14.0 
48 26.0 
49 36.0 
