gen AVG
0 51.1 
1 64.4 
2 76.4 
3 68.4 
4 79.3 
5 86.0 
6 93.7 
7 98.9 
8 88.7 
9 91.4 
10 91.6 
11 81.2 
12 95.7 
13 93.3 
14 76.1 
15 76.1 
16 72.4 
17 87.5 
18 88.8 
19 96.8 
20 93.0 
21 84.7 
22 110.2 
23 97.2 
24 110.7 
25 102.1 
26 85.0 
27 99.1 
28 123.0 
29 95.0 
30 106.5 
31 112.4 
32 101.0 
33 122.6 
34 108.3 
35 116.0 
36 95.0 
37 112.2 
38 92.8 
39 109.4 
40 100.9 
41 105.2 
42 123.0 
43 123.0 
44 112.9 
45 102.3 
46 89.2 
47 112.2 
48 110.4 
49 105.3 
