gen WORST
0 28.0 
1 28.0 
2 28.0 
3 28.0 
4 28.0 
5 28.0 
6 12.0 
7 48.0 
8 72.0 
9 39.0 
10 11.0 
11 65.0 
12 24.0 
13 53.0 
14 58.0 
15 21.0 
16 52.0 
17 18.0 
18 56.0 
19 47.0 
20 47.0 
21 6.0 
22 44.0 
23 93.0 
24 79.0 
25 55.0 
26 60.0 
27 25.0 
28 38.0 
29 55.0 
30 21.0 
31 23.0 
32 51.0 
33 106.0 
34 10.0 
35 68.0 
36 43.0 
37 47.0 
38 19.0 
39 48.0 
40 9.0 
41 60.0 
42 14.0 
43 46.0 
44 45.0 
45 45.0 
46 14.0 
47 36.0 
48 58.0 
49 14.0 
